date,news_count,avg_sentiment,max_sentiment,min_sentiment,high_impact_count,medium_impact_count,negative_count
2020-10-02,28,0.2301,0.7579,-0.4215,10,7,3
2020-10-03,7,0.1064,0.5574,-0.3182,2,2,2
2020-10-04,29,0.0101,0.6956,-0.7506,11,7,10
2020-10-05,40,0.0838,0.7096,-0.6249,10,17,9
2020-10-06,48,0.1676,0.8074,-0.4019,10,21,9
2020-10-07,61,0.1568,0.8957,-0.8126,15,26,9
2020-10-08,61,0.0846,0.765,-0.7845,14,24,14
2020-10-09,21,0.123,0.8658,-0.7964,8,5,5
2020-10-10,23,0.0936,0.4574,-0.4404,0,13,2
2020-10-11,10,0.0069,0.5423,-0.7717,3,4,3
2020-10-12,35,0.1683,0.7543,-0.8442,12,7,4
2020-10-13,51,0.1079,0.743,-0.6597,16,21,12
2020-10-14,53,0.0745,0.7906,-0.6597,13,19,12
2020-10-15,48,0.023,0.5978,-0.7901,4,25,12
2020-10-16,18,0.1248,0.7269,-0.3612,3,6,3
2020-10-17,14,0.1399,0.7906,-0.296,1,6,2
2020-10-18,22,0.0895,0.7783,-0.4939,2,11,5
2020-10-19,22,0.1446,0.7096,-0.6369,8,7,4
2020-10-21,39,0.0394,0.6908,-0.8519,8,19,11
2020-10-22,31,0.1784,0.7096,-0.5719,11,10,6
2020-10-23,14,0.1583,0.765,-0.5994,5,5,4
2020-10-24,6,0.3715,0.7096,0.0,2,2,0
2020-10-25,21,0.077,0.7672,-0.6124,4,5,3
2020-10-26,33,0.1795,0.6841,-0.765,7,19,5
2020-10-27,33,0.2256,0.836,-0.6249,11,12,5
2020-10-28,56,0.0191,0.7579,-0.7906,11,30,18
2020-10-29,46,0.036,0.802,-0.7964,11,24,17
2020-10-30,28,0.1091,0.765,-0.5719,3,17,6
2020-10-31,5,0.2003,0.6249,-0.128,1,3,1
2020-11-01,21,0.0621,0.8225,-0.6597,3,9,4
2020-11-02,36,0.1451,0.8957,-0.5162,7,14,5
2020-11-03,33,0.0899,0.7783,-0.4019,2,17,7
2020-11-04,31,0.0793,0.6908,-0.5574,5,15,8
2020-11-05,45,0.1475,0.802,-0.4939,7,17,5
2020-11-06,13,0.0929,0.6908,-0.3612,1,3,1
2020-11-07,8,0.0203,0.7269,-0.5574,3,4,3
2020-11-08,20,0.1814,0.7778,0.0,2,8,0
2020-11-09,48,0.2373,0.8689,-0.7003,14,17,4
2020-11-10,26,0.1857,0.7906,-0.5719,8,11,6
2020-11-11,29,0.1431,0.6908,-0.5859,6,9,3
2020-11-12,34,0.0325,0.8074,-0.7783,4,21,10
2020-11-13,10,0.1553,0.7712,-0.6597,3,3,1
2020-11-14,7,-0.0022,0.659,-0.6344,3,2,2
2020-11-15,9,0.0086,0.0772,0.0,0,1,0
2020-11-16,27,0.1097,0.7579,-0.6249,3,11,4
2020-11-17,24,0.0163,0.4215,-0.6705,1,14,6
2020-11-18,69,0.0969,0.7964,-0.5106,10,31,17
2020-11-19,73,0.0591,0.8591,-0.7003,13,34,21
2020-11-20,55,0.1009,0.802,-0.7269,14,20,10
2020-11-21,23,0.0112,0.6597,-0.7717,4,15,10
2020-11-22,16,0.0463,0.6908,-0.4588,2,9,6
2020-11-23,48,0.2522,0.8225,-0.5106,16,16,6
2020-11-24,70,0.0863,0.8074,-0.8532,14,29,15
2020-11-25,57,0.1525,0.7906,-0.8126,11,24,9
2020-11-26,60,0.1029,0.7351,-0.7506,9,27,12
2020-11-27,38,0.0788,0.802,-0.7579,10,12,9
2020-11-28,27,0.05,0.5106,-0.701,2,12,4
2020-11-29,23,0.1453,0.6486,0.0,1,8,0
2020-11-30,45,0.0532,0.7003,-0.8316,9,21,12
2020-12-01,64,0.0887,0.7579,-0.4404,6,28,10
2020-12-02,47,0.061,0.8126,-0.5267,5,19,8
2020-12-03,62,0.1737,0.765,-0.4144,12,27,9
2020-12-04,118,0.1444,0.7906,-0.5994,19,46,17
2020-12-05,26,0.1174,0.8402,-0.7783,6,13,6
2020-12-06,37,0.0924,0.743,-0.7096,4,20,5
2020-12-07,44,0.2331,0.8271,-0.6249,9,22,4
2020-12-08,60,0.0888,0.7783,-0.6597,8,24,10
2020-12-09,61,0.1946,0.891,-0.6249,17,29,12
2020-12-10,65,0.1017,0.8294,-0.5725,9,26,12
2020-12-11,43,0.151,0.7003,-0.5719,10,19,8
2020-12-12,14,0.1619,0.5106,-0.4215,1,8,1
2020-12-13,17,-0.1504,0.4588,-0.7845,5,5,7
2020-12-14,72,0.0691,0.7351,-0.7935,9,35,17
2020-12-15,63,0.0823,0.7717,-0.5574,7,32,13
2020-12-16,69,0.1104,0.8126,-0.6249,14,26,10
2020-12-17,59,0.1139,0.8834,-0.5719,11,27,13
2020-12-18,65,0.1189,0.7096,-0.6808,14,27,10
2020-12-19,22,0.1735,0.8519,-0.6124,6,9,3
2020-12-20,32,0.0671,0.7906,-0.6908,7,10,6
2020-12-21,67,0.087,0.8074,-0.8442,15,33,16
2020-12-22,60,0.0608,0.8176,-0.6808,12,31,18
2020-12-23,46,0.1519,0.8176,-0.6124,9,23,7
2020-12-24,56,0.1258,0.7351,-0.5574,10,26,12
2020-12-25,28,0.047,0.5719,-0.6808,3,15,7
2020-12-26,16,-0.0504,0.6249,-0.5859,3,3,4
2020-12-27,20,-0.0167,0.5719,-0.3875,1,11,6
2020-12-28,44,0.0773,0.7096,-0.7579,13,14,9
2020-12-29,63,0.182,0.7351,-0.6908,22,24,11
2020-12-30,50,0.0648,0.6486,-0.6808,10,25,13
2020-12-31,46,0.2041,0.8779,-0.5719,8,26,6
2021-01-01,34,0.1534,0.6908,-0.6662,7,12,3
2021-01-02,13,-0.12,0.2144,-0.5106,1,5,5
2021-01-03,19,-0.0414,0.4767,-0.6662,1,8,6
2021-01-04,47,0.1282,0.8455,-0.8074,6,17,4
2021-01-05,43,0.1243,0.8689,-0.4404,4,24,7
2021-01-06,49,0.0776,0.7684,-0.6705,10,16,10
2021-01-07,43,0.0404,0.6908,-0.6597,7,21,13
2021-01-08,49,0.1366,0.7184,-0.5994,13,11,5
2021-01-09,20,0.0121,0.4767,-0.7269,3,12,6
2021-01-10,30,0.0871,0.8487,-0.5267,4,11,6
2021-01-11,30,0.0852,0.7269,-0.7579,6,11,5
2021-01-12,34,0.106,0.6369,-0.7096,6,17,7
2021-01-13,50,0.121,0.8126,-0.6597,11,16,7
2021-01-14,55,0.0575,0.6249,-0.8957,10,24,11
2021-01-15,47,0.1174,0.7579,-0.8225,11,25,12
2021-01-16,18,0.0665,0.5423,-0.5423,4,6,3
2021-01-17,15,0.0518,0.8091,-0.6249,2,5,2
2021-01-18,65,0.0407,0.7096,-0.7351,8,21,11
2021-01-19,61,0.0936,0.926,-0.8225,15,23,13
2021-01-20,51,0.0981,0.7269,-0.6597,9,20,6
2021-01-21,60,0.1681,0.8176,-0.7096,14,20,8
2021-01-22,59,0.1719,0.8074,-0.5411,11,25,8
2021-01-23,24,0.1183,0.6705,-0.6249,5,10,4
2021-01-24,20,0.0337,0.5994,-0.6249,5,9,6
2021-01-25,55,0.1092,0.8591,-0.7184,6,25,7
2021-01-26,24,-0.0073,0.5423,-0.7184,4,12,7
2021-01-27,36,0.1065,0.6705,-0.5106,4,19,6
2021-01-28,66,0.1415,0.7783,-0.765,11,33,10
2021-01-29,114,0.1508,0.872,-0.8225,21,50,18
2021-01-30,29,0.0316,0.8316,-0.8225,7,9,7
2021-01-31,16,0.1146,0.6369,-0.6249,2,6,2
2021-02-01,71,0.1064,0.8271,-0.6597,12,30,12
2021-02-02,53,0.0806,0.7906,-0.6124,9,22,11
2021-02-03,50,0.2167,0.8074,-0.8271,15,15,5
2021-02-04,52,0.2289,0.8316,-0.4215,10,24,5
2021-02-05,79,0.2179,0.8481,-0.3612,11,37,5
2021-02-06,29,0.0611,0.6841,-0.7506,8,16,12
2021-02-07,23,0.1569,0.7184,-0.3182,3,13,3
2021-02-08,47,0.1736,0.7845,-0.6369,12,23,9
2021-02-09,54,0.1427,0.743,-0.5719,5,29,7
2021-02-10,42,0.1775,0.8979,-0.6249,4,24,6
2021-02-11,56,0.1169,0.7096,-0.8519,10,20,9
2021-02-12,67,0.1347,0.7845,-0.7906,16,33,14
2021-02-13,17,0.0792,0.6369,-0.4215,1,9,4
2021-02-14,18,0.056,0.6249,-0.6249,2,5,2
2021-02-15,54,0.0747,0.7184,-0.7096,7,23,12
2021-02-16,40,0.0604,0.8074,-0.6249,7,15,8
2021-02-17,41,0.0852,0.8126,-0.743,6,18,7
2021-02-18,56,0.0143,0.8402,-0.8225,7,25,13
2021-02-19,38,0.053,0.743,-0.7964,7,16,9
2021-02-20,12,-0.0031,0.4019,-0.4404,0,6,3
2021-02-21,17,-0.0472,0.5106,-0.7906,4,8,6
2021-02-22,53,0.0602,0.6486,-0.7096,8,28,13
2021-02-23,52,0.0665,0.743,-0.8176,9,19,8
2021-02-24,43,0.1563,0.8081,-0.34,5,17,3
2021-02-25,41,0.1376,0.8176,-0.7003,8,14,5
2021-02-26,57,-0.0532,0.7096,-0.7783,11,24,20
2021-02-27,17,0.0799,0.4215,-0.2732,0,7,1
2021-02-28,5,0.0661,0.2023,0.0,0,2,0
2021-03-01,31,0.1007,0.7351,-0.6369,8,12,7
2021-03-02,8,0.1653,0.5423,-0.3182,1,4,1
2021-03-03,28,0.1264,0.6908,-0.5719,5,16,6
2021-03-04,25,0.0445,0.6124,-0.4404,2,11,6
2021-03-05,23,0.1095,0.5859,-0.4019,1,14,4
2021-03-06,9,0.149,0.5106,0.0,1,3,0
2021-03-07,2,0.7094,0.7184,0.7003,2,0,0
2021-03-08,23,0.0559,0.8779,-0.6124,7,9,8
2021-03-09,24,0.0016,0.5994,-0.5719,3,9,6
2021-03-10,22,0.1018,0.5719,-0.5719,3,10,4
2021-03-11,20,0.0783,0.5994,-0.3818,1,9,4
2021-03-12,27,0.02,0.6249,-0.4767,2,11,6
2021-03-13,11,0.0999,0.3818,-0.0516,0,5,1
2021-03-14,17,-0.0741,0.3818,-0.5719,1,7,5
2021-03-15,47,0.024,0.7717,-0.8126,5,24,12
2021-03-16,19,0.1178,0.8481,-0.3089,3,5,2
2021-03-17,25,0.0128,0.6486,-0.5994,4,9,5
2021-03-18,37,0.0599,0.6705,-0.6249,6,16,8
2021-03-19,42,0.0145,0.6808,-0.6486,9,17,10
2021-03-20,12,0.0642,0.6808,-0.6369,3,5,4
2021-03-21,11,0.0792,0.6116,-0.5719,5,3,3
2021-03-22,6,0.005,0.5994,-0.5106,2,2,2
2021-03-23,13,0.0764,0.8402,-0.5719,2,6,2
2021-03-24,30,0.0598,0.6808,-0.7096,7,16,9
2021-03-25,41,0.0244,0.8591,-0.8316,11,20,13
2021-03-26,25,-0.0292,0.875,-0.7579,7,10,10
2021-03-27,13,0.1068,0.6369,-0.6249,2,6,2
2021-03-28,18,-0.0144,0.4767,-0.7351,2,5,3
2021-03-29,15,0.0328,0.7351,-0.7096,4,8,6
2021-03-30,22,0.055,0.7096,-0.6369,6,9,6
2021-03-31,31,0.0824,0.7096,-0.8176,7,13,8
2021-04-01,26,0.0651,0.743,-0.5994,3,12,6
2021-04-02,17,0.1106,0.6249,-0.4019,1,8,2
2021-04-03,10,-0.0549,0.4404,-0.7906,2,5,3
2021-04-04,20,0.0371,0.6808,-0.5719,3,4,3
2021-04-05,49,-0.0439,0.7003,-0.7096,6,25,18
2021-04-06,16,0.0032,0.7297,-0.4389,2,5,4
2021-04-07,72,0.0592,0.7096,-0.5848,9,37,19
2021-04-08,39,0.0599,0.8402,-0.636,9,20,14
2021-04-09,25,-0.0041,0.5574,-0.765,4,11,6
2021-04-10,15,0.0539,0.8225,-0.3818,2,4,3
2021-04-11,2,-0.0766,0.0,-0.1531,0,1,1
2021-04-12,27,0.012,0.7096,-0.6249,4,16,10
2021-04-13,29,0.1466,0.802,-0.6486,9,11,8
2021-04-14,26,-0.0975,0.5106,-0.6344,4,14,12
2021-04-15,38,-0.0513,0.7964,-0.8399,8,18,15
2022-01-01,34,0.0524,0.6597,-0.9131,8,10,7
2022-01-02,35,-0.0305,0.624,-0.7964,4,17,12
2022-01-03,84,0.0741,0.7096,-0.7184,15,27,15
2022-01-04,113,0.1041,0.7579,-0.6486,15,40,15
2022-01-05,87,0.0803,0.765,-0.8126,15,35,18
2022-01-06,119,0.088,0.836,-0.7506,23,51,24
2022-01-07,98,0.0608,0.765,-0.7965,23,35,22
2022-01-08,58,0.0134,0.6808,-0.8074,13,23,18
2022-01-09,52,0.0387,0.802,-0.7184,18,9,11
2022-01-10,96,0.0626,0.8555,-0.6361,17,39,21
2022-01-11,94,0.0752,0.7579,-0.7425,13,40,17
2022-01-12,99,0.1032,0.8126,-0.6486,17,36,15
2022-01-13,99,0.1001,0.8519,-0.6361,18,37,16
2022-01-14,93,0.0983,0.7906,-0.7579,18,40,18
2022-01-15,34,0.0036,0.7184,-0.6808,7,14,11
2022-01-16,38,0.0816,0.7351,-0.6808,6,12,6
2022-01-17,100,0.0591,0.91,-0.7635,25,34,22
2022-01-18,110,0.0479,0.802,-0.8271,17,33,17
2022-01-19,104,0.0077,0.6908,-0.6908,16,51,30
2022-01-20,119,0.1412,0.802,-0.4404,11,52,12
2022-01-21,107,0.1695,0.7184,-0.875,20,50,15
2022-01-22,36,0.1368,0.7456,-0.5719,6,20,7
2022-01-23,34,0.0237,0.6908,-0.7475,9,11,10
2022-01-24,94,0.0974,0.7456,-0.8225,15,37,14
2022-01-25,113,0.0672,0.7964,-0.6808,13,57,27
2022-01-26,36,0.0491,0.5719,-0.7063,10,17,12
2022-01-27,102,0.119,0.7003,-0.5719,14,42,14
2022-01-28,130,0.1329,0.7964,-0.6597,14,69,23
2022-01-29,51,0.1063,0.8316,-0.6597,10,24,11
2022-02-01,196,0.075,0.7717,-0.8173,18,79,28
2022-02-02,115,0.1574,0.7845,-0.6486,20,40,12
2022-02-03,105,0.2143,0.743,-0.8481,18,45,8
2022-02-04,92,0.1527,0.7474,-0.7579,9,50,14
2022-02-05,43,0.0889,0.7269,-0.6124,8,16,9
2022-02-06,35,0.1047,0.4767,-0.2732,0,15,3
2022-02-07,77,0.1424,0.8074,-0.765,14,36,14
2022-02-08,94,0.0665,0.6808,-0.8126,12,38,16
2022-02-09,84,0.1344,0.7184,-0.7003,15,36,14
2022-02-10,119,0.1575,0.8761,-0.5574,17,48,13
2022-02-11,98,0.0903,0.8481,-0.7964,16,43,15
2022-02-12,26,0.0764,0.5719,-0.5859,3,7,2
2022-02-13,25,-0.029,0.765,-0.7351,4,9,8
2022-02-14,88,0.0287,0.7506,-0.8885,14,39,23
2022-02-15,81,0.0534,0.7783,-0.7845,16,37,23
2022-02-16,79,0.0461,0.6808,-0.8176,14,27,14
2022-02-17,74,0.1186,0.7003,-0.8591,10,35,11
2022-02-18,85,0.1095,0.802,-0.7579,16,32,13
2022-02-19,24,0.0862,0.5574,-0.5994,4,7,3
2022-02-20,16,0.0678,0.4404,-0.6486,1,6,2
2022-02-21,73,0.1056,0.7783,-0.7845,15,22,11
2022-02-22,59,-0.013,0.7269,-0.7717,12,17,15
2022-02-23,63,0.101,0.7906,-0.8316,11,23,9
2022-02-24,57,-0.1071,0.7351,-0.9231,16,17,22
2022-02-25,80,-0.0824,0.802,-0.9118,30,28,32
2022-02-26,36,-0.0722,0.5267,-0.8402,10,18,14
2022-03-01,44,-0.1141,0.7096,-0.7579,9,10,14
2022-03-02,78,-0.0834,0.7184,-0.8934,25,24,29
2022-03-03,82,0.0025,0.8625,-0.8126,20,26,22
2022-03-04,80,-0.0588,0.802,-0.8689,23,32,29
2022-03-05,36,-0.1319,0.6249,-0.765,9,10,14
2022-03-06,26,-0.1339,0.5994,-0.8481,8,10,11
2022-03-07,67,0.0233,0.824,-0.8625,19,25,19
2022-03-08,78,-0.0972,0.8126,-0.8625,17,25,26
2022-03-09,82,-0.0233,0.6124,-0.802,15,30,21
2022-03-10,72,-0.0134,0.7184,-0.9325,15,30,22
2022-03-11,62,0.0223,0.7184,-0.9022,12,26,13
2022-03-12,29,-0.0231,0.8658,-0.7269,8,12,11
2022-03-13,26,-0.073,0.7579,-0.7351,7,13,11
2022-03-14,79,-0.0221,0.743,-0.9022,19,38,28
2022-03-15,86,0.0044,0.7506,-0.7351,14,27,19
2022-03-16,78,-0.069,0.802,-0.8885,23,26,30
2022-03-17,70,-0.0534,0.7184,-0.8074,13,19,19
2022-03-18,24,-0.048,0.5719,-0.6486,3,8,7
2022-03-19,17,-0.1491,0.5423,-0.802,6,5,7
2022-03-20,24,-0.0894,0.4215,-0.7351,4,12,9
2022-03-21,69,0.085,0.7184,-0.7579,14,23,12
2022-03-22,67,0.0517,0.7269,-0.8316,14,28,16
2022-03-23,76,0.0404,0.7717,-0.7184,17,29,20
2022-03-24,80,0.0242,0.7579,-0.7184,9,34,19
2022-03-25,79,0.0116,0.7184,-0.8356,11,31,19
2022-03-26,36,0.0282,0.8316,-0.8689,7,19,10
2022-03-27,34,-0.1013,0.6124,-0.9217,8,7,10
2022-03-28,75,0.0613,0.8176,-0.7964,17,22,14
2022-03-29,91,-0.0012,0.7506,-0.6705,13,25,20
2022-04-01,81,0.0628,0.8625,-0.8481,17,26,16
2022-04-02,31,-0.0121,0.5994,-0.7269,4,9,6
2022-04-03,28,0.0361,0.7906,-0.7783,4,10,5
2022-04-04,88,0.078,0.8402,-0.8658,19,30,16
2022-04-05,89,0.0657,0.8555,-0.6908,7,29,10
2022-04-06,81,0.0835,0.7845,-0.7096,15,30,12
2022-04-07,78,0.0391,0.8591,-0.6908,7,29,16
2022-04-08,98,0.0876,0.836,-0.7579,19,39,19
2022-04-09,30,-0.027,0.6908,-0.765,6,12,10
2022-04-10,20,-0.1392,0.34,-0.7845,3,4,6
2022-04-11,80,0.0453,0.8316,-0.6597,12,25,13
2022-04-12,113,0.077,0.836,-0.7269,19,40,18
2022-04-13,95,0.1067,0.8442,-0.802,24,29,14
2022-04-14,62,0.0511,0.891,-0.6124,7,29,15
2022-04-15,46,0.1124,0.6908,-0.5719,8,20,9
2022-04-16,38,-0.05,0.5574,-0.8625,11,15,12
2022-04-17,32,-0.0169,0.8957,-0.7269,7,9,9
2022-04-18,79,0.0299,0.7184,-0.7783,8,29,17
2022-04-19,93,0.0529,0.8313,-0.8481,16,34,20
2022-04-20,81,0.0881,0.8176,-0.6249,14,35,18
2022-04-21,106,0.0783,0.8402,-0.5773,13,47,24
2022-04-22,101,0.1291,0.802,-0.836,14,54,18
2022-04-23,26,0.0062,0.7096,-0.6486,3,7,5
2022-04-24,37,0.0143,0.6901,-0.9371,5,18,9
2022-04-25,86,0.0135,0.8555,-0.7506,19,26,18
2022-04-26,92,0.028,0.8316,-0.8402,19,31,20
2022-04-27,91,0.1086,0.7579,-0.9371,18,29,12
2022-04-28,102,0.0132,0.7269,-0.8225,16,45,28
2022-05-01,30,0.1061,0.8737,-0.5574,5,10,5
2022-05-02,88,0.1274,0.7964,-0.7269,9,36,8
2022-05-03,63,0.0541,0.6808,-0.6361,6,27,14
2022-05-04,98,0.1139,0.91,-0.7579,19,41,19
2022-05-05,101,0.0698,0.8807,-0.743,16,41,21
2022-05-06,89,0.0729,0.8847,-0.8316,20,36,18
2022-05-07,35,0.0045,0.5542,-0.6249,8,19,12
2022-05-08,30,-0.0007,0.8689,-0.802,12,11,10
2022-05-09,78,0.1254,0.8402,-0.5994,16,27,11
2022-05-10,91,0.0666,0.7184,-0.7351,11,40,22
2022-05-11,106,0.1057,0.8671,-0.8316,13,41,15
2022-05-12,109,0.0659,0.7783,-0.7906,17,48,25
2022-05-13,86,0.097,0.8173,-0.8307,15,42,20
2022-05-14,41,-0.0706,0.5574,-0.7003,10,15,14
2022-05-15,33,0.0932,0.7579,-0.6908,4,14,6
2022-05-16,81,0.0707,0.7351,-0.6486,11,27,12
2022-05-17,98,0.0621,0.8834,-0.8293,16,42,21
2022-05-18,80,0.0245,0.6808,-0.8316,11,28,19
2022-05-19,93,0.0889,0.8225,-0.7351,11,34,14
2022-05-20,90,0.1031,0.7783,-0.7717,22,34,18
2022-05-21,36,-0.0064,0.7269,-0.765,11,10,11
2022-05-22,29,0.0549,0.6705,-0.5574,5,16,9
2022-05-23,81,-0.0364,0.5574,-0.7351,13,32,23
2022-05-24,83,0.0743,0.8788,-0.6808,7,42,17
2022-05-25,104,0.1005,0.8934,-0.8316,23,39,19
2022-05-26,83,0.1091,0.7739,-0.765,10,38,11
2022-05-27,95,0.1294,0.836,-0.6369,14,44,13
2022-05-28,40,0.0464,0.802,-0.6369,10,14,11
2022-05-29,30,0.176,0.7717,-0.5423,7,12,5
2022-06-01,76,0.0569,0.7003,-0.5574,10,34,18
2022-06-02,90,0.1107,0.7506,-0.7845,22,40,18
2022-06-03,83,0.1201,0.7506,-0.5994,17,33,15
2022-06-04,42,0.0059,0.6908,-0.5994,8,12,9
2022-06-05,27,0.0185,0.6808,-0.6705,7,10,9
2022-06-06,100,-0.0015,0.7814,-0.8176,15,35,23
2022-06-07,81,0.0334,0.7184,-0.765,9,38,20
2022-06-08,102,0.0541,0.6841,-0.7845,12,45,21
2022-06-09,96,0.0838,0.8316,-0.875,22,37,20
2022-06-10,81,0.0577,0.802,-0.7184,18,27,16
2022-06-11,26,0.0315,0.5106,-0.7717,4,11,6
2022-06-12,21,-0.0715,0.4019,-0.7269,2,9,6
2022-06-13,77,0.0229,0.7184,-0.7951,10,29,16
2022-06-14,87,0.0465,0.8402,-0.802,21,28,19
2022-06-15,72,0.0662,0.7783,-0.7096,15,31,19
2022-06-16,92,0.1286,0.8442,-0.6705,22,32,17
2022-06-17,102,0.1286,0.85,-0.8979,22,39,16
2022-06-18,15,-0.0023,0.5106,-0.7717,3,5,3
2022-06-19,24,-0.0336,0.6808,-0.7269,7,8,7
2022-06-20,68,0.0472,0.8807,-0.7184,17,27,18
2022-06-21,79,0.0847,0.7184,-0.9136,17,30,15
2022-06-22,88,0.0766,0.743,-0.6808,19,33,18
2022-06-23,70,0.0732,0.7964,-0.8519,13,25,15
2022-06-24,78,0.0463,0.8442,-0.6249,13,38,20
2022-06-25,31,0.0054,0.6369,-0.6908,7,12,8
2022-06-26,19,-0.0245,0.7845,-0.7845,5,6,6
2022-06-27,70,0.1536,0.7184,-0.7096,15,27,11
2022-06-28,68,0.0759,0.7003,-0.6486,11,27,13
2022-07-01,89,0.07,0.8402,-0.8126,14,37,17
2022-07-02,22,0.0133,0.8402,-0.8126,4,9,6
2022-07-03,27,-0.0666,0.6705,-0.875,9,9,10
2022-07-04,72,0.042,0.7184,-0.6808,10,35,20
2022-07-05,82,0.1469,0.807,-0.5994,20,26,12
2022-07-06,84,0.1094,0.7184,-0.7184,16,28,12
2022-07-07,76,0.0566,0.8176,-0.7424,10,31,14
2022-07-08,79,0.1205,0.7269,-0.802,8,38,11
2022-07-09,27,0.0805,0.5267,-0.5859,3,11,4
2022-07-10,23,0.0575,0.6705,-0.7579,7,7,5
2022-07-11,75,0.0425,0.7964,-0.7783,14,26,16
2022-07-12,76,0.0679,0.743,-0.5994,10,30,15
2022-07-13,94,0.103,0.7579,-0.5994,13,40,17
2022-07-14,65,0.1501,0.7783,-0.7845,13,28,11
2022-07-15,79,0.1043,0.8126,-0.7783,16,30,14
2022-07-16,30,0.0566,0.7184,-0.8225,7,13,10
2022-07-17,28,0.097,0.8625,-0.7096,7,10,8
2022-07-18,87,0.1146,0.8271,-0.7096,11,36,12
2022-07-19,88,0.0846,0.7184,-0.6597,13,38,16
2022-07-20,110,0.1375,0.7645,-0.6705,16,51,20
2022-07-21,80,0.1483,0.8481,-0.7096,16,34,12
2022-07-22,87,0.2356,0.8126,-0.8074,16,44,7
2022-07-23,29,0.0972,0.7456,-0.7283,6,10,6
2022-07-24,24,0.1159,0.5574,-0.5994,4,14,5
2022-07-25,87,0.1542,0.7184,-0.6908,15,40,12
2022-07-26,95,0.1266,0.8225,-0.6705,18,35,11
2022-07-27,80,0.1092,0.8126,-0.8462,10,39,13
2022-07-28,109,0.1785,0.7845,-0.5994,19,50,15
2022-07-29,107,0.1283,0.8689,-0.836,14,63,23
2022-08-01,85,0.1721,0.8316,-0.5574,15,39,13
2022-08-02,92,0.1113,0.8271,-0.7717,21,35,16
2022-08-03,87,0.1407,0.8316,-0.7003,13,40,13
2022-08-04,86,0.0941,0.8024,-0.8885,13,39,16
2022-08-05,126,0.1143,0.8555,-0.6808,16,51,20
2022-08-06,30,0.088,0.7184,-0.765,4,11,4
2022-08-07,27,0.1453,0.6369,-0.4215,5,13,6
2022-08-08,83,0.1415,0.8074,-0.6249,6,38,8
2022-08-09,60,0.0351,0.7506,-0.8519,12,25,16
2022-08-10,75,0.1647,0.7184,-0.5994,6,35,6
2022-08-11,73,0.1227,0.836,-0.8834,21,26,14
2022-08-12,63,0.1598,0.7603,-0.7184,13,24,8
2022-08-13,30,0.1433,0.7184,-0.7845,8,15,7
2022-08-14,28,0.1071,0.8591,-0.8885,7,13,5
2022-08-15,34,0.1064,0.765,-0.7269,6,13,5
2022-08-16,75,0.1938,0.7845,-0.6369,18,28,8
2022-08-17,70,0.1065,0.8555,-0.7101,11,27,13
2022-08-18,69,0.1165,0.8122,-0.8107,12,28,13
2022-08-19,70,0.1478,0.7845,-0.7506,16,21,7
2022-08-20,21,0.0332,0.5859,-0.7964,2,10,5
2022-08-21,33,-0.0831,0.6705,-0.8126,6,17,14
2022-08-22,51,0.1079,0.93,-0.802,13,17,8
2022-08-23,68,0.0847,0.7184,-0.836,12,23,11
2022-08-24,85,0.0676,0.7184,-0.7184,13,27,14
2022-08-25,77,0.0666,0.7964,-0.6705,16,26,13
2022-08-26,65,0.0726,0.7184,-0.8834,10,23,11
2022-08-27,27,0.1356,0.7845,-0.5994,7,8,5
2022-08-28,29,0.0576,0.802,-0.5994,3,15,7
2022-08-29,83,0.0102,0.8271,-0.7964,18,28,22
2022-09-01,62,0.0559,0.8074,-0.8885,11,17,9
2022-09-02,75,0.1008,0.7184,-0.8074,15,36,15
2022-09-03,29,0.0328,0.7269,-0.6705,5,5,4
2022-09-04,22,0.0139,0.4019,-0.7845,3,10,4
2022-09-05,66,0.0211,0.9029,-0.9062,8,20,12
2022-09-06,75,0.0369,0.8625,-0.9022,12,29,15
2022-09-07,72,0.04,0.802,-0.8225,11,28,15
2022-09-08,64,0.0754,0.7269,-0.7184,7,25,10
2022-09-09,69,0.1,0.802,-0.6249,8,32,11
2022-09-10,27,0.0565,0.6808,-0.8834,6,8,6
2022-09-11,25,-0.0611,0.6115,-0.8893,6,9,8
2022-09-12,83,0.1299,0.7184,-0.5719,14,22,7
2022-09-13,82,0.1209,0.8555,-0.8658,13,39,16
2022-09-14,84,0.0661,0.7184,-0.6808,16,26,14
2022-09-15,75,0.0396,0.872,-0.7506,13,17,11
2022-09-16,71,0.1091,0.7184,-0.7096,12,22,8
2022-09-17,36,0.0483,0.8402,-0.8126,11,10,8
2022-09-18,27,0.0976,0.765,-0.802,3,13,5
2022-09-19,74,0.1868,0.8826,-0.4019,9,35,8
2022-09-20,79,0.1444,0.8402,-0.4939,11,33,9
2022-09-21,75,0.1246,0.765,-0.7845,11,33,12
2022-09-22,92,0.0537,0.886,-0.8176,22,39,23
2022-09-23,86,0.0066,0.7184,-0.7778,12,37,25
2022-09-24,31,0.0844,0.7184,-0.8176,9,13,9
2022-09-25,32,0.211,0.765,-0.4767,4,16,2
2022-09-26,90,0.0289,0.8658,-0.7003,15,36,20
2022-09-27,73,0.0334,0.8126,-0.8442,10,24,15
2022-09-28,67,0.1347,0.7351,-0.7506,6,32,7
2022-10-01,52,0.1352,0.8271,-0.7269,11,21,8
2022-10-02,24,0.0353,0.7003,-0.7783,3,12,5
2022-10-03,86,0.1099,0.8126,-0.7783,24,27,17
